Dear Mama,2Pac,g funk,1995,84,54,77,-7,13,32,280,37,10,72,"You are appreciated

When I was young, me and my mama had beef
17 years old, kicked out on the streets
Though back at the time I never thought I'd see her face
Ain't a woman alive that could take my mama's place
Suspended from school, and scared to go home, I was a fool
With the big boys breakin' all the rules

I shed tears with my baby sister, over the years
We was poorer than the other little kids
And even though we had different daddies, the same drama
When things went wrong we'd blame Mama
I reminisce on the stress I caused, it was hell
Huggin' on my mama from a jail cell

And who'd think in elementary, hey
I'd see the penitentiary one day?
And runnin' from the police, that's right
Mama catch me, put a whoopin' to my backside
And even as a crack fiend, Mama
You always was a black queen, Mama
I finally understand
For a woman it ain't easy tryin' to raise a man

You always was committed
A poor single mother on welfare, tell me how you did it
There's no way I can pay you back
But the plan is to show you that I understand
You are appreciated

Lady, don't you know we love you? (Dear Mama)
Sweet lady, place no one above you (you are appreciated)
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Diane,Therapy?,alternative metal,1995,124,43,42,-12,25,4,300,68,4,44,"Hey little girl wanna go for a ride?
There's room and my wagon is parked right outside
We can cruise down Rober Street all night long
But I think I'll just rape you and kill you instead

Die Ann, Die Ann, Die Ann, Die Ann, Die Ann, Die Ann
(Diane, Diane, Diane, Diane)

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Stranger in Moscow,Michael Jackson,pop,1995,130,47,80,-9,32,59,344,25,4,58,"I was wandering in the rain
(Mask of life, feelin' insane)
Swift and sudden fall from grace
(Sunny days seem far away)

Kremlin's shadow belittlin' me
(Stalin's tomb won't let me be)
On and on and on it came
(Wish the rain would just let me)

How does it feel (How does it feel)
How does it feel
How does it feel
When you're alone
And you're cold inside

Here abandoned in my fame
(Armageddon of the brain)
KGB was doggin' me
(Take my name and just let me be)
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Bullet With Butterfly Wings - Remastered 2012,The Smashing Pumpkins,alternative metal,1995,122,72,40,-9,5,48,258,0,6,71,"The world is a vampire sent to drain secret destroyers
Hold you up to the flames

And what do I get for my pain?

Betrayed desires and a piece of the game

Even though I know, I suppose I'll show

All my cool and cold, like ol' Job

Despite all my rage, I am still just a rat in a cage
Despite all my rage, I am still just a rat in a cage
Someone will say, ""What is lost can never be saved""

Despite all my rage, I am still just a rat in a cage

Now I'm naked
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
A Winter's Tale - 2011 Remaster,Queen,glam rock,1995,54,56,36,-6,31,14,230,18,3,29,"It's winter-fall
Red skies are gleaming
Oh, seagulls are flying over
Swans are floatin' by
Smoking chimney-tops
Am I dreaming?
Am I dreaming?

The nights draw in
There's a silky moon up in the sky
Yeah, children are fantasising
Grown-ups are standin' by
What a super feeling
Am I dreaming?
Am I dreaming?

Woah, woah, woah, woah (Dreaming)
So quiet and peaceful
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
High And Dry,Radiohead,alternative rock,1995,88,38,42,-12,9,35,257,7,3,72,"Two Jumps In A Week I Bet You Think
That's Pretty Clever Don't You Boy?
Flying On Your Motorcycle Watching All The Ground Beneath You Drop
You'd Kill Yourself For Recognition Kill Yourself To Never Ever Stop
You Broke Another Mirror You're Turning Into Something You Are Not
Don't Leave Me High Don't Leave Me Dry
Don't Leave Me High Don't Leave Me Dry
Drying Up In Conversation You'll Be The One Who Cannot Talk
All Your Insides Fall To Pieces You
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Fairground,Simply Red,british soul,1995,123,73,72,-6,8,62,333,21,4,56,"Driving down an endless road
Taking friends or moving alone
Pleasure at the fairground on the way
It's always friends that feel so good
Let's make amends like all good men should
Pleasure at the fairground on the way
Walk around, be free and roam
There's always someone leaving alone
Pleasure at the fairground on the way

And I love the thought of coming home to you
Even if I know we can't make it
Yes, I love the thought of giving hope to you
Just a little ray of light shining through

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Jesus to a Child,George Michael,dance rock,1996,174,42,53,-12,8,19,411,31,3,62,"Kindness in your eyes
I guess you heard me cry
You smiled at me like Jesus to a child

I'm blessed I know
Heaven sent and heaven stole
You smiled at me like Jesus to a child

And what have I learned from all this pain
I thought I never feel the same about anyone or anything again

But now I know
When you find a love
When you know that it exists
Then the lover that you miss
Will come to you on those cold, cold nights

When you've been loved
When you know it holds such bliss
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Jump,Van Halen,album rock,1996,130,82,55,-7,6,77,240,7,3,57,"I get up, and nothing gets me down.
You got it tough. i've seen the toughest around.
And i know, baby, just how you feel.
You've got to roll with the punches to get to what's real
Oh can't you see me standing here,
I've got my back against the record machine
I ain't the worst that you've seen.
Oh can't you see what i mean?
Might as well jump. jump!
Might as well jump.
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Where the Wild Roses Grow - 2011 - Remaster,Nick Cave & The Bad Seeds,art rock,1996,155,47,34,-11,10,16,237,38,3,59,"They call me The Wild Rose
But my name was Eliza Day
Why they call me it I do not know
For my name was Eliza Day

From the first day I saw her I knew she was the one
She stared in my eyes and smiled
For her lips were the colour of the roses
That grew down the river, all bloody and wild

When he knocked on my door and entered the room
My trembling subsided in his sure embrace
He would be my first man, and with a careful hand
He wiped at the tears that ran down my face

They call me The Wild Rose
But my name was Eliza Day
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Beautiful Noise,Neil Diamond,adult standards,1996,127,35,53,-15,15,73,193,12,3,57,"What a beautiful noise
Comin' up from the street
Got a beautiful sound
It's got a beautiful beat

It's a beautiful noise
Goin' on ev'rywhere
Like the clickety-clack
Of a train on a track
It's got rhythm to spare

It's a beautiful noise
And it's a sound that I love
And it fits me as well
As a hand in a glove
Yes it does, yes it does

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Yesterday When I Was Young,Charles Aznavour,chanson,1996,68,51,33,-9,37,29,215,40,6,53,"Yesterday, when I was young
The taste of life was sweet as rain
Upon my tongue
I teased at life as if it were
A foolish game
The way the evening breeze
May tease a candle flame

The thousand dreams I've dreamed
The splendid things I planned
I always built alas
On weak and shifting sand
I lived by night and shunned
The naked light of day
And only now I see
How the years ran away

Yesterday, when I was young
So many drinking songs
Were waiting to be sung
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Wannabe,Spice Girls,dance pop,1996,110,86,77,-6,16,89,173,10,3,80,"Yo, I'll tell you what I want, what I really, really want
So tell me what you want, what you really, really want
I'll tell you what I want, what I really, really want
So tell me what you want, what you really, really want
I wanna (ha), I wanna (ha), I wanna (ha), I wanna (ha), I wanna
Really, really, really wanna zigazig ha

If you want my future, forget my past
If you wanna get with me, better make it fast
Now don't go wastin' my precious time
Get your act together, we could be just fine

I'll tell you what I want, what I really, really want
So tell me what you want, what you really, really want
I wanna (ha), I wanna (ha), I wanna (ha), I wanna (ha), I wanna
Really, really, really wanna zigazig ha

If you wanna be my lover, you gotta get with my friends
Make it last forever, friendship never ends
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Hedonism (Just Because You Feel Good),Skunk Anansie,british alternative rock,1996,81,54,56,-9,16,31,207,9,3,32,"I hope you're feeling happy now
I see you feel no pain at all it seems
I wonder what you're doin' now
I wonder if you think of me at all
Do you still play the same moves now
Or are those special moods
For someone else
I hope you're feeling happy now

Just because you feel good
Doesn't make you right (oh no)
Just because you feel good
Still want you here tonight

Does laughter still discover you
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Killing Me Softly With His Song,Fugees,east coast hip hop,1996,92,29,77,-17,57,51,299,3,14,74,"Strumming my pain with his fingers
Singing my life with his words
Killing me softly with his song
Killing me softly with his song
Telling my whole life with his words
Killing me softly with his song

Yo (yeah, yeah)
This is Wyclef, Refugee Camp (L Boogie up in here)
Pra'zrel (Pra'zrel up in here)
Little Base sittin' up there on the bass (Refugees up in here)
While I'm on this, I got my girl L
One time (one time)
One time (one time)
Ayo L, you know you got the lyrics

I heard he sang a good song
I heard he had a style
And so I came to see him
And listen for a while
And there he was
This young boy, stranger to my eyes

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
You Have Been Loved,George Michael,dance rock,1996,137,24,61,-16,11,16,331,24,3,53,"She takes the back road and the lane
Past the school that has not changed in all this time
She thinks of when the boy was young
All the battles she had won just to give him life

That man, she loved that man
For all his life
But now we meet to take him flowers
And only God knows why

For what's the use in pressing palms
When children fade in mother's arms?
It's a cruel world, we've so much to loose
And what we have to learn we rarely choose

So if it's God who took her son
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
No Diggity,Blackstreet,boy band,1996,89,65,87,-5,28,67,305,30,29,76,"Yeah
You know what
I like the players
No diggity, no doubt, yeah
Play on player, play on player
Yo Dre, drop the verse

It's going down, fade to Blackstreet
The homies got at me, collab' creations, bump like acne
No doubt, I put it down, never slouch
As long as my credit can vouch
A dog couldn't catch me ass out
Tell me who can stop when Dre makin' moves
Attracting honeys like a magnet
Giving 'em eargasms with my mellow accent
Still moving this flavor
With the homies Blackstreet and Teddy
The original rump shakers

Shorty get down, good Lord
Baby, got 'em open all over town
Strictly biz, she don't play around
Cover much grounds, got game by the pound

Getting paid is her forte
Each and every day, true player way
I can't get her out of my mind (Wow)
I think about the girl all the time (Wow wow)

East side to the west side
Pushin' phat rides, it's no surprise
She got tricks in the stash, stacking up the cash
Fast when it comes to the gas

By no means average
She's on when she's got to have it
Baby, you're a perfect ten, I wanna get in
Can I get down so I can win?

I like the way you work it
No diggity, I got to bag it up, bag it up
I like the way you work it
No diggity, I got to bag it up, bag it up, girl
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Beautiful Goodbye,Amanda Marshall,canadian pop,1996,99,29,49,-8,18,4,317,65,3,37,"I'm fed up with my destiny
And this place of no return
I think I'll take another day
And slowly watch it burn
And it doesn't really matter
How the time goes by
'Cause I still remember you and I
And that beautiful goodbye

We staggered through these empty streets
Laughing arm in arm
The night had made a mess of me
Your confessions kept me warm
I don't really miss you, I just need to know
Do you ever think of you and I
And that beautiful goodbye
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Ain't Nobody,Chaka Khan,dance pop,1996,104,88,80,-7,14,82,281,19,4,70,"Captured effortlessly
That's the way it was
Happened so naturally
Did not know it was love
The next thing I felt was you
Holdin' me close
What was I gonna do?
I let myself go

And now we're flyin' through the stars
I hope this night will last forever

I've been waitin' for you
It's been so long
I knew just what I would do
When I heard your song
You filled my heart with a kiss
You gave me freedom
You knew I could not resist
I needed someone

And now we're flyin' through the stars
I hope this night will last forever
Oh, oh, oh, oh

Ain't nobody (nobody)
Loves me better (loves me better)
Makes me happy
Makes me feel this way (nobody)
Ain't nobody (ain't nobody)
Loves me better, than you

I wait for night time to come
To bring you to me
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
A Long December,Counting Crows,alternative rock,1996,71,58,39,-7,22,38,295,47,3,63,"A long December and there's reason to believe
Maybe this year will be better than the last
I can't remember the last thing that you said
As you were leaving, oh, the days go by so fast

And it's one more day up in the canyons
And it's one more night in Hollywood
If you think that I could be forgiven
I wish you would

The smell of hospitals in winter
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Novocaine For The Soul,Eels,alternative rock,1996,169,72,41,-8,8,31,189,0,4,54,"Life is hard
And so am I
You'd better give me something
So I don't die

Novocaine
For the soul
Before I sputter out
Before I sputter out

Life is white
And I am black
Jesus and his lawyer
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Bitter Sweet Symphony,The Verve,alternative rock,1997,171,92,36,-6,41,52,357,3,5,78,"'Cause it's a bitter sweet symphony, that's life

Tryin' to make ends meet, you're a slave to money then you die

I'll take you down the only road I've ever been down
You know the one that takes you to the places where all the veins meet, yeah

No change, I can change, I can change, I can change
But I'm here in my mold, I am here in my mold
But I'm a million different people from one day to the next
I can't change my mould, no, no, no, no, no
(Have you ever been down?)

Well, I've never prayed, but tonight I'm on my knees, yeah
I need to hear some sounds that recognize the pain in me, yeah

I let the melody shine, let it cleanse my mind, I feel free now

But the airwaves are clean and there's nobody singing to me now
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Karma Police,Radiohead,alternative rock,1997,75,51,36,-9,17,32,264,6,3,74,"Karma police
Arrest this man
He talks in maths
He buzzes like a fridge
He's like a detuned radio

Karma police
Arrest this girl
Her Hitler hairdo
Is making me feel ill
And we have crashed her party

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Everlong,Foo Fighters,alternative metal,1997,158,88,41,-6,8,36,251,0,4,77,"Hello
I've waited here for you
Everlong
Tonight
I throw myself into
And out of the red, out of her head, she sang

Come down
And waste away with me
Down with me
Slow how
You wanted it to be

I'm over my head, out of her head she sang
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Paranoid Android,Radiohead,alternative rock,1997,164,85,25,-7,5,19,387,4,6,67,"Please could you stop the noise?
I'm trying to get some rest

From all the unborn chicken
Voices in my head

What's that?
(I may be paranoid, but not an android)
What's that?
(I may be paranoid, but not an android)

When I am king
You will be first against the wall

With your opinion
Which is of no consequence at all

What's that?
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Into My Arms - 2011 Remastered Version,Nick Cave & The Bad Seeds,art rock,1997,94,9,48,-18,11,22,256,89,4,65,"I don't believe in an interventionist God
But I know, darling, that you do
But if I did, I would kneel down and ask Him
Not to intervene when it came to you

Or not to touch a hair on your head
Leave you as you are
If He felt He had to direct you
Then direct you into my arms

Into my arms, oh Lord
Into my arms, oh Lord
Into my arms, oh Lord
Into my arms

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Firestarter,The Prodigy,big beat,1997,142,95,53,-5,16,38,280,0,8,64,"I'm the trouble starter,
Punkin' instigator.
I'm the fear addicted,
Danger illustrated.

I'm a firestarter,
Twisted firestarter,
You're a firestarter,
Twisted firestarter.
I'm a firestarter,
Twisted firestarter...

I'm the bitch you hated,
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
The Unforgiven II,Metallica,alternative metal,1997,133,88,49,-5,27,25,396,0,4,55,"Lay beside me
Tell me what they've done
Speak the words I wanna hear
To make my demons run

The door is locked now
But it's opened if you're true
If you can understand the me
Then I can understand the you

Lay beside me, under wicked sky
Through black of day, dark of night
We share this, paralysed
The door cracks open
But there's no sun shining through
Black heart scarring darker still

But there's no sun shining through
No, there's no sun shining through
No, there's no sun shining

What I've felt, what I've known
Turn the pages, turn the stone
Behind the door, should I open it for you?
Yeah, what I've felt, what I've known
Sick and tired, I stand alone
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Smack My Bitch Up,The Prodigy,big beat,1997,136,99,61,-5,11,23,343,0,15,65,"Heyyy woah
Woah
Woah
Heyyy woah
96
Change my pitch up, smack my bitch up
Woah
Woah
Change my pitch up, smack my bitch up
Woah
96
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
You'll Never Walk Alone,Gerry & The Pacemakers,adult standards,1997,113,37,47,-5,19,22,160,25,3,55,"When you walk through a storm
Hold your head up high
And don't be afraid of the dark
At the end of the storm
Is a golden sky
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Good Riddance (Time of Your Life),Green Day,modern rock,1997,95,43,48,-8,16,65,153,18,3,75,"Another turning point
A fork stuck in the road
Time grabs you by the wrist
Directs you where to go
So make the best of this test
And don't ask why
It's not a question
But a lesson learned in time
It's something unpredictable
But in the end it's right
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Candle In The Wind 1997,Elton John,glam rock,1997,126,31,45,-8,17,37,250,98,3,53,"Goodbye England's rose
May you ever grow in our hearts
You were the grace that placed itself
Where lives were torn apart
You called out to our country
And you whispered to those in pain
Now you belong to heaven
And the stars spell out your name

And it seems to me you lived your life
Like a candle in the wind
Never fading with the sunset
When the rain set in
And your footsteps will always fall here
Along England's greenest hills
Your candle's burned out long before
Your legend ever will

Loveliness we've lost
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
No Surprises,Radiohead,alternative rock,1997,76,39,26,-11,11,12,229,6,3,71,"A heart that's full up like a landfill
A job that slowly kills you
Bruises that won't heal

You look so tired, unhappy
Bring down the government
They don't, they don't speak for us

I'll take a quiet life
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Little Green Bag,George Baker Selection,classic uk pop,1997,103,61,71,-14,8,88,195,4,3,44,"Yeah

Lookin' back on the track for a little green bag
Got to find just the kind for losin' my mind
Outta sight in the night, outta sight in the day
Lookin' back on the track, gonna do it my way

Outta sight in the night, outta sight in the day
Lookin' back on the track, gonna do it my way
Look back

Lookin' for some happiness, but there is only loneliness to find
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Beds Are Burning - Remastered,Midnight Oil,australian rock,1997,119,50,75,-9,9,34,258,1,4,63,"Out where the river broke
The bloodwood and the desert oak
Holden wrecks and boiling diesels
Steam in 45 degrees

The time has come
To say fair's fair
To pay the rent
To pay our share

The time has come
A fact's a fact
It belongs to them
Let's give it back

How can we dance
When our earth is turning?

How do we sleep
While our beds are burning?

How can we dance
When our earth is turning?

How do we sleep
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
"My Heart Will Go On - Love Theme from ""Titanic""",C̩line Dion,canadian pop,1997,99,28,43,-12,12,4,280,73,3,75,"Every night in my dreams
I see you, I feel you
That is how I know you go on
Far across the distance and spaces between us
You have come to show you go on

Near, far, wherever you are
I believe that the heart does go on
Once more you open the door
And you're here in my heart
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
N'oubliez Jamais,Joe Cocker,album rock,1997,87,49,59,-8,6,35,283,14,2,35,"Papa, why do you play
All the same old songs
Why do you sing
With the melody

'Cause down on the street
Something's goin' on
There's a new beat
And a brand new song

He Said
In my life there was so much anger
Still I have no regrets
Just like you, I was such a rebel
So dance your own dance, and never forget

N'oubliez jamais
I heard my father say
Every generation has its way
A need to disobey

N'oubliez jamais
It's in your destiny
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Tell Him,Barbra Streisand,adult standards,1997,76,40,34,-9,11,7,291,76,4,47,"I'm scared
So afraid to show I care
Will he think me weak?
If I tremble when I speak

Oh, what if there is another one he's thinking of?
Maybe he's in love
I'd feel like a fool
Life can be so cruel
I don't know what to do

I've been there
With my heart out in my hand
But what you must understand
You can't let the chance
To love him pass you by

Tell him
Tell him that the sun and moon
Rise in his eyes
Reach out to him and whisper
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Can't Stand Losing You,The Police,album rock,1997,142,63,76,-10,4,93,181,35,31,45,"I called you so many times today
And I guess it's all true what your girlfriends say
That you don't ever want to see me again
And your brother's gonna kill me, and he's six feet ten
I guess you'd call it cowardice
But I'm not prepared to go on like this

I can't, I can't, I can't stand losing
I can't, I can't, I can't stand losing
I can't, I can't, I can't, I can't stand losing you
I can't stand losing you
I can't stand losing you
I can't stand losing you

I see you've sent my letters back
And my LP records and they're all scratched
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Songbird,Eva Cassidy,adult standards,1997,153,23,38,-12,13,15,225,85,3,61,"For you, there'll be no crying
For you, the sun will be shining
'Cause I feel that when I'm with you
It's alright
I know it's right

And the songbirds keep singing like they know the score
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
The Drugs Don't Work,The Verve,alternative rock,1997,77,52,44,-9,15,18,305,18,3,64,"All this talk of getting old
It's getting me down, my love
Like a cat in a bag, waiting to drown
This time I'm coming down

And I hope you're thinking of me
As you lay down on your side
Now the drugs don't work
They just make you worse but I know I'll see your face again

Now the drugs don't work
They just make you worse
But I know I'll see your face again

But I know I'm on a losing streak
As I pass down by your street
And if you wanna show, then just let me know
And I'll sing in your ear again

Now the drugs don't work
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Around the World,Daft Punk,electro,1997,121,80,96,-5,9,84,430,0,15,70,"Around the world, around the world
Around the world, around the world
Around the world, around the world
Around the world, around the world

Around the world, around the world
Around the world, around the world
Around the world, around the world
Around the world, around the world

Around the world, around the world
Around the world, around the world
Around the world, around the world
Around the world, around the world

Around the world, around the world
Around the world, around the world
Around the world, around the world
Around the world, around the world

Around the world, around the world
Around the world, around the world
Around the world, around the world
Around the world, around the world

Around the world, around the world
Around the world, around the world
Around the world, around the world
Around the world, around the world

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Somebody to Love,George Michael,dance rock,1998,110,86,33,-7,97,38,319,5,5,57,"Thank you very much
This song is one of my favourites
It's called ""Somebody to Love""

Each morning I get up I die a little
Can't barely stand on my feet
(Take a look at yourself) take a look in the mirror and cry (and cry)
Lord, what you're doing to me? (yeah, yeah)
I have spent all my years in believing you
But I just can't get no relief, Lord!

Somebody (somebody)
Ooh, somebody (somebody)
Can anybody find me somebody to love?

I work hard (he works hard)
Everyday of my life
I work 'til I ache my bones
At the end (at the end of the day)
I take home my hard pay all on my own
I go down (down) on my knees (knees)
And I start to pray (spread the word)
'Til the tears run down from my eyes, Lord!

Somebody (somebody)
Ooh, somebody (somebody)
Can anybody find me somebody to love?
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Nobody's Wife,Anouk,dutch indie,1998,98,91,51,-7,17,46,206,1,4,33,"I'm sorry
For the times that I made you scream
For the times that I killed your dreams
For the times that I made your whole world rumble
For the times that I made you cry
For the times that I told you lies
For the times that I watched and let you stumble

It's too bad, but that's me
What goes around comes around, and you'll see
That I can carry the burden of pain
'Cause it ain't the first time that a man goes insane
And when I spread my wings to embrace him for life
Suckin' out his love, I, I'll never be nobody's wife

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Whiskey In The Jar,Metallica,alternative metal,1998,133,97,51,-4,19,53,305,0,4,61,"As I was going over the Cork and Kerry mountains
I saw Captain Farrell, his money he was counting
I first produced my pistol, then produced my rapier
I said stand and deliver or the devil, he may take ya

I took all of his money and it was a pretty penny
I took all of his money, yeah, and I brought it home to Molly
She swore that she'd love me, no never would she leave me
But the devil take that woman, yeah, for you know she tricked me easy

Mush-a ring dum-a-doo-dum-a-da
Whack for my daddy-o
Whack for my daddy-o
There's whiskey in the jar-o

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Don't Let the Sun Go Down on Me,George Michael,dance rock,1998,135,55,44,-8,54,26,347,49,3,66,"I can't light, no more of your darkness
All my pictures, seem to fade to black and white
I'm growing tired, and time stands still be-fore me
Frozen here, on the ladder of my life

It's much too late, to save myself from falling
I took a chance, and changed the way of life
But you misread, my meaning when I met you
Closed the door, and left me blinded by the light

Don't let the sun go down on me
Although I search myself, it's always someone else I see
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
The Whole of the Moon,The Waterboys,art rock,1998,106,85,54,-6,60,60,299,7,3,59,"I pictured a rainbow
You held it in your hands
I had flashes
But you saw the plan
I wandered out in the world for years
While you just stayed in your room

I saw the crescent
You saw the whole of the moon
The whole of the moon

You were there at the turnstiles
With the wind at your heels
You stretched for the stars
And you know how it feels
To reach too high, too far, too soon

You saw the whole of the moon

I was grounded
While you filled the skies
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Narcotic - Long Version,Liquido,german alternative rock,1998,102,59,59,-7,8,36,278,0,3,42,"So you face it with a smile.
There is no need to cry
For a trifle's more than this.

Will you still recall my name?
And the month it all began
Will you release me with a kiss?

Have I tried to draw the veil?
If I have - how could I fail?
Did I fear the consequence?

Dazed by careless words,
Cosy in my mind.

I don't mind,
I think so,
I will let you go.

I don't mind,
I think so,
I will let you go.

Now you shaped that liquid wax
Fit it out with crater cracks
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Cowboys and Angels,George Michael,dance rock,1998,128,51,57,-13,13,28,435,4,3,43,"When your heart's in someone else's hands
Monkey see and monkey do
Their wish is your command
You're not to blame
Everyone's the same

All you do is love and love is all you do
I should know by now the way I fought for you
You're not to blame everyone's the same

I know you think that you're safe
Mister
Harmless deception
That keeps love at bay
It's the ones who resist that we most want to kiss
Wouldn't you say?

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,album rock,1998,121,66,38,-5,25,14,299,17,3,76,"I could stay awake just to hear you breathing
Watch you smile while you are sleeping
While you're far away and dreaming
I could spend my life in this sweet surrender
I could stay lost in this moment forever
Where every moment spent with you is a moment I treasure

Don't wanna close my eyes, I don't wanna fall asleep
'Cause I'd miss you baby and I don't wanna miss a thing
'Cause even when I dream of you the sweetest dream would never do
I'd still miss you baby and I don't want to miss a thing

Lying close to you feeling your heart beating
And I'm wondering what you're dreaming
Wondering if it's me you're seeing
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Fields Of Gold,Eva Cassidy,adult standards,1998,80,9,46,-15,8,31,282,97,3,62,"Ooh, ooh ooh, ooh

You'll remember me when the west wind moves
Among the fields of barley
You can tell the sun in his jealous sky
When we walked in fields of gold

So she took her love for to gaze a while
Among the fields of barley
In his arms she fell as her hair came down
Among the fields of gold

Will you stay with me? will you be my love
Among the fields of barley?
And you can tell the sun in his jealous sky
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
A Different Corner,George Michael,dance rock,1998,99,29,27,-10,11,15,244,86,3,58,"I'd say love was a magical flame
I'd say love would keep us from pain
Had I been there
Had I been there

I would promise you all of my life
But to lose you would cut like a knife
So I don't dare
No, I don't dare

'Cause I've never come close in all of these years
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Teardrop,Massive Attack,big beat,1998,77,42,62,-9,14,22,331,2,4,69,"Love, love is a verb
Love is a doing word
Fearless on my breath
Gentle impulsion
Shakes me, makes me lighter
Fearless on my breath

Teardrop on the fire
Fearless on my breath

Night, night after day
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Father Figure,George Michael,dance rock,1998,102,39,48,-11,8,25,340,23,3,51,"That's all I wanted
Something special something sacred in your eyes
For just one moment to be bold and naked at your side
Sometimes I think that you never understand me (understand me)
Maybe this time is forever say it can be
W-h-o-a...
That's all you wanted
Something special someone sacred in your life
Just for one moment to be warm and naked at my side

Sometimes I think that you never understand me (understand me)
But something tells me together we'd be happy
W-h-o-a baby
I will be your father figure
Oh baby

Put your tiny hand in mine
I will be your preacher teacher
Be your daddy
Anything you have in mind

I will be your father figure
I have had enough of crime
Except me
I will be the one who loves you 'til the end of time
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Freak On a Leash,Korn,alternative metal,1998,103,90,35,-6,39,53,256,0,5,73,"Something takes a part of me.
Something lost and never seen.
Every time I start to believe,
Something's raped and taken from me, from me.
Life's gotta always be messing with me,
Can't they chill and let me be free?
Can't I take away all this pain?
I try to every night, all in vain, in vain.
Sometimes I cannot take this place,
Sometimes it's my life I can't taste.
Sometimes I cannot feel my face,
You'll never see me fall from grace.

Something takes a part of me,
You and I were meant to be,
A cheap fuck for me to lay,
Something takes a part of me.

Feeling like a freak on a leash,
Feeling like I have no release.
How many times have I felt diseased?
Nothing in my life is free, is free.
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
I'm Not so Tough,Ilse DeLange,dutch americana,1998,117,58,73,-8,10,55,268,2,3,40,"I can almost read your mind
It's runnin' fast
Out of control
You're afraid of what you'll find
If you get to close
You imagine I don't care
You see walls that just aren't there
You think I'm too strong to let you in
Well that's just not fair

I'm not so tough
I'll call your bluff
And let you see a side of me
That wants you here
And cries real tears
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
